"","V1","V2"
"3153","Aegithalos_caudatus",1
"3154","Aegithalos_concinnus",1
"3155","Aegithalos_leucogenys",0
"3156","Abroscopus_albogularis",0
"3157","Abroscopus_schisticeps",0
"3158","Abroscopus_superciliaris",0
"3159","Cettia_vulcania",0
"3160","Cettia_flavolivacea",0
"3161","Cettia_diphone",1
"3162","Cettia_seebohmi",0
"3163","Cettia_ruficapilla",0
"3164","Cettia_parens",0
"3165","Cettia_annae",0
"3166","Cettia_canturians",0
"3167","Cettia_brunnescens",0
"3168","Cettia_acanthizoides",0
"3169","Cettia_fortipes",0
"3170","Cettia_carolinae",0
"3171","Tickellia_hodgsoni",0
"3172","Orthotomus_cuculatus",0
"3173","Cettia_brunnifrons",0
"3174","Urosphena_subulata",0
"3175","Urosphena_whiteheadi",0
"3176","Urosphena_squameiceps",0
"3177","Tesia_cyaniventer",0
"3178","Tesia_castaneocoronata",0
"3179","Tesia_superciliaris",0
"3180","Tesia_olivea",0
"3181","Cettia_major",0
"3182","Cettia_cetti",0
"3183","Cettia_pallidipes",0
"3184","Phylloscopus_ruficapilla",0
"3185","Phylloscopus_laetus",0
"3186","Phylloscopus_umbrovirens",0
"3187","Phylloscopus_neglectus",0
"3188","Phylloscopus_borealis",0
"3189","Phylloscopus_magnirostris",0
"3190","Phylloscopus_tenellipes",0
"3191","Phylloscopus_trochiloides",1
"3192","Phylloscopus_nitidus",0
"3193","Phylloscopus_presbytes",0
"3194","Phylloscopus_trivirgatus",0
"3195","Phylloscopus_sarasinorum",0
"3196","Phylloscopus_poliocephalus",0
"3197","Phylloscopus_ogilviegranti",0
"3198","Phylloscopus_hainanus",0
"3199","Phylloscopus_xanthoschistos",1
"3200","Phylloscopus_ricketti",0
"3201","Phylloscopus_cantator",0
"3202","Phylloscopus_reguloides",1
"3203","Phylloscopus_occipitalis",0
"3204","Phylloscopus_goodsoni",1
"3205","Seicercus_castaniceps",0
"3206","Seicercus_grammiceps",0
"3207","Seicercus_montis",0
"3208","Seicercus_whistleri",0
"3209","Seicercus_soror",0
"3210","Seicercus_omeiensis",0
"3211","Seicercus_valentini",0
"3212","Seicercus_poliogenys",0
"3213","Seicercus_affinis",0
"3214","Seicercus_burkii",0
"3215","Seicercus_tephrocephalus",0
"3216","Phylloscopus_olivaceus",0
"3217","Phylloscopus_cebuensis",0
"3218","Phylloscopus_subviridis",0
"3219","Phylloscopus_coronatus",0
"3220","Phylloscopus_ijimae",0
"3221","Phylloscopus_laurae",0
"3222","Phylloscopus_orientalis",1
"3223","Phylloscopus_bonelli",1
"3224","Phylloscopus_sibilatrix",1
"3225","Phylloscopus_fuligiventer",0
"3226","Phylloscopus_fuscatus",0
"3227","Phylloscopus_sindianus",1
"3228","Phylloscopus_canariensis",0
"3229","Phylloscopus_collybita",1
"3230","Phylloscopus_trochilus",1
"3231","Phylloscopus_affinis",0
"3232","Phylloscopus_griseolus",0
"3233","Phylloscopus_schwarzi",0
"3234","Phylloscopus_ibericus",0
"3235","Phylloscopus_budongoensis",0
"3236","Phylloscopus_tytleri",0
"3237","Phylloscopus_maculipennis",0
"3238","Phylloscopus_pulcher",0
"3239","Phylloscopus_humei",0
"3240","Phylloscopus_inornatus",0
"3241","Phylloscopus_yunnanensis",0
"3242","Phylloscopus_chloronotus",0
"3243","Phylloscopus_forresti",0
"3244","Phylloscopus_kansuensis",0
"3245","Phylloscopus_proregulus",0
"3246","Erythrocercus_livingstonei",0
"3247","Erythrocercus_mccallii",0
"3248","Erythrocercus_holochlorus",0
"3249","Pholidornis_rushiae",0
"3250","Hylia_prasina",0
"3251","Macrosphenus_kempi",0
"3252","Macrosphenus_flavicans",1
"3253","Macrosphenus_pulitzeri",0
"3254","Macrosphenus_kretschmeri",0
"3255","Macrosphenus_concolor",0
"3256","Sylvietta_virens",1
"3257","Sylvietta_leucophrys",0
"3258","Sylvietta_brachyura",0
"3259","Sylvietta_isabellina",0
"3260","Sylvietta_philippae",0
"3261","Sylvietta_whytii",0
"3262","Sylvietta_rufescens",0
"3263","Sylvietta_ruficapilla",0
"3264","Sylvietta_denti",0
"3265","Bradypterus_victorini",0
"3266","Sphenoeacus_afer",0
"3267","Melocichla_mentalis",0
"3268","Achaetops_pycnopygius",0
"3269","Ptilogonys_caudatus",1
"3270","Ptilogonys_cinereus",1
"3271","Phainopepla_nitens",1
"3272","Phainoptila_melanoxantha",1
"3273","Hylocitrea_bonensis",1
"3274","Hypocolius_ampelinus",1
"3275","Bombycilla_cedrorum",1
"3276","Bombycilla_garrulus",1
"3277","Bombycilla_japonica",1
"3278","Dulus_dominicus",1
"3279","Dumetella_carolinensis",1
"3280","Ramphocinclus_brachyurus",1
"3281","Margarops_fuscus",1
"3282","Cinclocerthia_gutturalis",1
"3283","Cinclocerthia_ruficauda",1
"3284","Margarops_fuscatus",1
"3285","Melanotis_hypoleucus",1
"3286","Melanotis_caerulescens",0
"3287","Toxostoma_cinereum",1
"3288","Toxostoma_bendirei",1
"3289","Toxostoma_redivivum",1
"3290","Toxostoma_lecontei",0
"3291","Toxostoma_crissale",1
"3292","Toxostoma_curvirostre",1
"3293","Toxostoma_longirostre",1
"3294","Toxostoma_rufum",1
"3295","Toxostoma_ocellatum",0
"3296","Oreoscoptes_montanus",1
"3297","Mimus_saturninus",1
"3298","Mimus_triurus",0
"3299","Mimus_patagonicus",1
"3300","Mimus_thenca",1
"3301","Mimus_parvulus",1
"3302","Mimus_trifasciatus",1
"3303","Mimus_macdonaldi",1
"3304","Mimus_melanotis",1
"3305","Mimus_gundlachii",1
"3306","Mimus_longicaudatus",1
"3307","Mimus_graysoni",1
"3308","Mimus_polyglottos",1
"3309","Mimus_gilvus",1
"3310","Cinnyricinclus_leucogaster",1
"3311","Saroglossa_aurata",1
"3312","Onychognathus_neumanni",1
"3313","Onychognathus_nabouroup",1
"3314","Onychognathus_albirostris",1
"3315","Onychognathus_tristramii",1
"3316","Onychognathus_frater",1
"3317","Onychognathus_blythii",1
"3318","Onychognathus_salvadorii",1
"3319","Onychognathus_walleri",1
"3320","Onychognathus_fulgidus",1
"3321","Onychognathus_morio",1
"3322","Onychognathus_tenuirostris",1
"3323","Cosmopsarus_unicolor",1
"3324","Lamprotornis_mevesii",1
"3325","Lamprotornis_caudatus",1
"3326","Lamprotornis_purpuroptera",1
"3327","Lamprotornis_australis",1
"3328","Lamprotornis_purpureus",1
"3329","Lamprotornis_chalcurus",1
"3330","Lamprotornis_nitens",1
"3331","Lamprotornis_chalybaeus",1
"3332","Coccycolius_iris",1
"3333","Lamprotornis_acuticaudus",1
"3334","Lamprotornis_chloropterus",1
"3335","Cosmopsarus_regius",1
"3336","Lamprotornis_splendidus",1
"3337","Lamprotornis_ornatus",1
"3338","Lamprotornis_pulcher",1
"3339","Lamprotornis_superbus",1
"3340","Spreo_fischeri",1
"3341","Spreo_albicapillus",1
"3342","Spreo_bicolor",1
"3343","Lamprotornis_hildebrandti",1
"3344","Lamprotornis_shelleyi",1
"3345","Lamprotornis_corruscus",1
"3346","Lamprotornis_cupreocauda",1
"3347","Lamprotornis_purpureiceps",1
"3348","Saroglossa_spiloptera",1
"3349","Cinnyricinclus_sharpii",1
"3350","Poeoptera_kenricki",1
"3351","Poeoptera_stuhlmanni",1
"3352","Poeoptera_lugubris",1
"3353","Cinnyricinclus_femoralis",1
"3354","Speculipastor_bicolor",1
"3355","Grafisia_torquata",1
"3356","Neocichla_gutturalis",1
"3357","Creatophora_cinerea",1
"3358","Sturnus_philippensis",1
"3359","Sturnus_sturninus",1
"3360","Sturnus_contra",1
"3361","Sturnus_nigricollis",0
"3362","Sturnus_sericeus",1
"3363","Sturnus_cineraceus",1
"3364","Acridotheres_ginginianus",1
"3365","Acridotheres_tristis",1
"3366","Sturnus_melanopterus",1
"3367","Sturnus_burmannicus",1
"3368","Acridotheres_cristatellus",1
"3369","Acridotheres_grandis",1
"3370","Acridotheres_albocinctus",1
"3371","Acridotheres_fuscus",1
"3372","Acridotheres_cinereus",1
"3373","Sturnus_albofrontatus",1
"3374","Sturnus_sinensis",1
"3375","Sturnus_pagodarum",1
"3376","Sturnus_erythropygius",1
"3377","Sturnus_malabaricus",1
"3378","Leucopsar_rothschildi",1
"3379","Sturnus_roseus",1
"3380","Sturnus_unicolor",1
"3381","Sturnus_vulgaris",1
"3382","Rhabdornis_inornatus",1
"3383","Rhabdornis_grandis",1
"3384","Rhabdornis_mystacalis",1
"3385","Gracula_religiosa",1
"3386","Gracula_ptilogenys",1
"3387","Ampeliceps_coronatus",1
"3388","Mino_anais",1
"3389","Mino_dumontii",1
"3390","Sarcops_calvus",1
"3391","Streptocitta_albertinae",1
"3392","Streptocitta_albicollis",1
"3393","Basilornis_mirandus",1
"3394","Basilornis_corythaix",1
"3395","Basilornis_celebensis",1
"3396","Basilornis_galeatus",1
"3397","Aplonis_cantoroides",1
"3398","Aplonis_mystacea",1
"3399","Aplonis_zelandica",1
"3400","Aplonis_minor",1
"3401","Aplonis_feadensis",1
"3402","Aplonis_panayensis",1
"3403","Aplonis_crassa",1
"3404","Aplonis_brunneicapillus",1
"3405","Aplonis_pelzelni",1
"3406","Aplonis_metallica",1
"3407","Aplonis_grandis",1
"3408","Aplonis_dichroa",1
"3409","Aplonis_mysolensis",1
"3410","Aplonis_atrifusca",1
"3411","Aplonis_insularis",1
"3412","Aplonis_santovestris",1
"3413","Aplonis_cinerascens",1
"3414","Aplonis_tabuensis",1
"3415","Aplonis_striata",1
"3416","Aplonis_opaca",1
"3417","Aplonis_magna",1
"3418","Enodes_erythrophris",1
"3419","Scissirostrum_dubium",1
"3420","Buphagus_erythrorhynchus",0
"3421","Buphagus_africanus",0
"3422","Cinclus_cinclus",0
"3423","Cinclus_pallasii",0
"3424","Cinclus_mexicanus",0
"3425","Cinclus_schulzi",0
"3426","Cinclus_leucocephalus",0
"3427","Cichlopsis_leucogenys",1
"3428","Entomodestes_coracinus",1
"3429","Entomodestes_leucotis",1
"3430","Hylocichla_mustelina",1
"3431","Catharus_aurantiirostris",1
"3432","Catharus_mexicanus",1
"3433","Catharus_fuscater",1
"3434","Catharus_ustulatus",1
"3435","Catharus_guttatus",1
"3436","Catharus_occidentalis",1
"3437","Catharus_minimus",1
"3438","Catharus_fuscescens",1
"3439","Catharus_bicknelli",1
"3440","Catharus_frantzii",1
"3441","Catharus_gracilirostris",1
"3442","Zoothera_pinicola",1
"3443","Zoothera_naevia",1
"3444","Chlamydochaera_jefferyi",1
"3445","Cochoa_viridis",1
"3446","Cochoa_purpurea",1
"3447","Cochoa_beccarii",1
"3448","Cochoa_azurea",1
"3449","Zoothera_mollissima",1
"3450","Zoothera_major",1
"3451","Zoothera_dixoni",0
"3452","Zoothera_heinei",1
"3453","Zoothera_talaseae",0
"3454","Zoothera_lunulata",1
"3455","Zoothera_dauma",1
"3456","Zoothera_andromedae",0
"3457","Grandala_coelicolor",1
"3458","Zoothera_monticola",0
"3459","Zoothera_marginata",0
"3460","Turdus_mupinensis",1
"3461","Psophocichla_litsitsirupa",1
"3462","Turdus_lherminieri",1
"3463","Turdus_plebejus",1
"3464","Turdus_ludoviciae",1
"3465","Turdus_iliacus",1
"3466","Turdus_helleri",1
"3467","Turdus_olivaceus",1
"3468","Turdus_merula",1
"3469","Turdus_tephronotus",1
"3470","Turdus_menachensis",1
"3471","Turdus_boulboul",1
"3472","Turdus_hortulorum",1
"3473","Turdus_cardis",1
"3474","Turdus_unicolor",1
"3475","Turdus_dissimilis",1
"3476","Turdus_ruficollis",1
"3477","Turdus_naumanni",1
"3478","Turdus_torquatus",1
"3479","Turdus_pilaris",1
"3480","Turdus_rubrocanus",1
"3481","Turdus_albocinctus",1
"3482","Turdus_kessleri",1
"3483","Turdus_poliocephalus",1
"3484","Turdus_pallidus",1
"3485","Turdus_feae",1
"3486","Turdus_obscurus",1
"3487","Turdus_celaenops",1
"3488","Turdus_chrysolaus",1
"3489","Turdus_plumbeus",1
"3490","Turdus_aurantius",1
"3491","Turdus_libonyanus",1
"3492","Turdus_bewsheri",1
"3493","Turdus_nigrescens",1
"3494","Turdus_infuscatus",1
"3495","Turdus_rufitorques",1
"3496","Turdus_migratorius",1
"3497","Turdus_jamaicensis",1
"3498","Turdus_swalesi",1
"3499","Turdus_olivaceofuscus",1
"3500","Turdus_subalaris",1
"3501","Turdus_pelios",1
"3502","Turdus_leucops",1
"3503","Turdus_falcklandii",1
"3504","Turdus_fulviventris",1
"3505","Turdus_chiguanco",1
"3506","Turdus_nigriceps",1
"3507","Turdus_serranus",1
"3508","Turdus_fuscater",1
"3509","Nesocichla_eremita",0
"3510","Turdus_ignobilis",1
"3511","Turdus_maranonicus",0
"3512","Turdus_amaurochalinus",1
"3513","Turdus_obsoletus",1
"3514","Turdus_flavipes",1
"3515","Turdus_rufopalliatus",1
"3516","Turdus_leucomelas",1
"3517","Turdus_fumigatus",1
"3518","Turdus_hauxwelli",1
"3519","Turdus_rufiventris",1
"3520","Turdus_grayi",1
"3521","Turdus_nudigenis",1
"3522","Turdus_albicollis",1
"3523","Turdus_assimilis",1
"3524","Turdus_philomelos",1
"3525","Turdus_viscivorus",1
"3526","Zoothera_sibirica",1
"3527","Zoothera_everetti",0
"3528","Zoothera_camaronensis",0
"3529","Zoothera_imbricata",0
"3530","Zoothera_princei",0
"3531","Zoothera_schistacea",0
"3532","Zoothera_dohertyi",0
"3533","Zoothera_interpres",1
"3534","Zoothera_cinerea",1
"3535","Zoothera_citrina",1
"3536","Zoothera_piaggiae",1
"3537","Geomalia_heinrichi",0
"3538","Zoothera_oberlaenderi",0
"3539","Zoothera_gurneyi",1
"3540","Zoothera_wardii",1
"3541","Zoothera_crossleyi",0
"3542","Zoothera_spiloptera",1
"3543","Zoothera_margaretae",0
"3544","Zoothera_guttata",1
"3545","Sialia_mexicana",1
"3546","Sialia_currucoides",1
"3547","Sialia_sialis",1
"3548","Myadestes_obscurus",1
"3549","Myadestes_townsendi",1
"3550","Myadestes_lanaiensis",1
"3551","Myadestes_genibarbis",1
"3552","Myadestes_ralloides",1
"3553","Myadestes_melanops",1
"3554","Myadestes_elisabeth",1
"3555","Myadestes_occidentalis",1
"3556","Myadestes_palmeri",1
"3557","Neocossyphus_poensis",1
"3558","Cataponera_turdoides",1
"3559","Neocossyphus_rufus",0
"3560","Stizorhina_fraseri",1
"3561","Stizorhina_finschi",0
"3562","Luscinia_ruficeps",0
"3563","Ficedula_disposita",0
"3564","Cyornis_herioti",0
"3565","Rhinomyias_colonus",0
"3566","Cyornis_hyacinthinus",0
"3567","Ficedula_nigrorufa",0
"3568","Cyornis_superbus",0
"3569","Myioparus_plumbeus",0
"3570","Myioparus_griseigularis",1
"3571","Fraseria_ocreata",1
"3572","Fraseria_cinerascens",1
"3573","Sigelus_silens",1
"3574","Empidornis_semipartitus",1
"3575","Namibornis_herero",1
"3576","Melaenornis_edolioides",0
"3577","Melaenornis_ardesiacus",0
"3578","Melaenornis_pammelaina",1
"3579","Melaenornis_annamarulae",0
"3580","Muscicapa_comitata",1
"3581","Muscicapa_segregata",0
"3582","Muscicapa_striata",1
"3583","Muscicapa_cassini",0
"3584","Muscicapa_aquatica",0
"3585","Muscicapa_gambagae",0
"3586","Muscicapa_adusta",1
"3587","Muscicapa_boehmi",0
"3588","Muscicapa_sethsmithi",0
"3589","Muscicapa_lendu",0
"3590","Muscicapa_ussheri",0
"3591","Muscicapa_ruficauda",0
"3592","Muscicapa_randi",0
"3593","Muscicapa_dauurica",1
"3594","Muscicapa_muttui",0
"3595","Muscicapa_tessmanni",0
"3596","Muscicapa_griseisticta",1
"3597","Muscicapa_sibirica",0
"3598","Muscicapa_ferruginea",0
"3599","Muscicapa_infuscata",0
"3600","Muscicapa_olivascens",0
"3601","Muscicapa_caerulescens",1
"3602","Muscicapa_epulata",1
"3603","Bradornis_mariquensis",1
"3604","Bradornis_microrhynchus",0
"3605","Bradornis_infuscatus",0
"3606","Bradornis_pallidus",1
"3607","Cyornis_hoevelli",0
"3608","Rhinomyias_goodfellowi",0
"3609","Cyornis_pallipes",1
"3610","Dioptrornis_brunneus",0
"3611","Dioptrornis_chocolatinus",0
"3612","Dioptrornis_fischeri",1
"3613","Erythropygia_paena",1
"3614","Erythropygia_hartlaubi",0
"3615","Erythropygia_leucophrys",1
"3616","Erythropygia_galactotes",1
"3617","Erythropygia_signata",0
"3618","Erythropygia_leucosticta",0
"3619","Erythropygia_barbata",0
"3620","Erythropygia_quadrivirgata",0
"3621","Erythropygia_coryphaeus",1
"3622","Saxicoloides_fulicatus",0
"3623","Copsychus_albospecularis",1
"3624","Copsychus_saularis",1
"3625","Cyornis_hainanus",0
"3626","Copsychus_sechellarum",1
"3627","Humblotia_flavirostris",0
"3628","Trichixos_pyrropygus",0
"3629","Copsychus_luzoniensis",0
"3630","Copsychus_cebuensis",0
"3631","Copsychus_malabaricus",1
"3632","Niltava_macgrigoriae",1
"3633","Niltava_sumatrana",1
"3634","Niltava_grandis",1
"3635","Niltava_vivida",1
"3636","Niltava_sundara",1
"3637","Niltava_davidi",1
"3638","Cyornis_rubeculoides",0
"3639","Rhinomyias_umbratilis",0
"3640","Rhinomyias_ruficauda",0
"3641","Cyornis_banyumas",0
"3642","Rhinomyias_olivaceus",0
"3643","Cyornis_rufigastra",0
"3644","Cyornis_poliogenys",0
"3645","Cyornis_caerulatus",0
"3646","Cyornis_tickelliae",0
"3647","Cyornis_unicolor",0
"3648","Ficedula_monileger",0
"3649","Rhinomyias_gularis",0
"3650","Cyornis_sanfordi",0
"3651","Cyornis_concretus",0
"3652","Cyanoptila_cyanomelana",1
"3653","Eumyias_thalassinus",1
"3654","Eumyias_sordidus",1
"3655","Rhinomyias_additus",1
"3656","Eumyias_panayensis",0
"3657","Eumyias_albicaudatus",1
"3658","Eumyias_indigo",1
"3659","Brachypteryx_montana",0
"3660","Brachypteryx_hyperythra",0
"3661","Brachypteryx_stellata",0
"3662","Brachypteryx_leucophrys",0
"3663","Luscinia_cyane",1
"3664","Luscinia_brunnea",0
"3665","Luscinia_pectardens",0
"3666","Pinarornis_plumosus",0
"3667","Luscinia_sibilans",0
"3668","Rhinomyias_insignis",0
"3669","Heinrichia_calligyna",0
"3670","Erithacus_rubecula",1
"3671","Luscinia_megarhynchos",1
"3672","Luscinia_luscinia",1
"3673","Luscinia_svecica",1
"3674","Hodgsonius_phaenicuroides",1
"3675","Irania_gutturalis",1
"3676","Luscinia_calliope",0
"3677","Luscinia_pectoralis",0
"3678","Cyornis_turcosus",0
"3679","Rhinomyias_albigularis",0
"3680","Ficedula_narcissina",1
"3681","Ficedula_zanthopygia",1
"3682","Xenocopsychus_ansorgei",0
"3683","Rhinomyias_oscillans",1
"3684","Ficedula_westermanni",0
"3685","Ficedula_rufigula",0
"3686","Ficedula_superciliaris",0
"3687","Ficedula_sapphira",0
"3688","Cyornis_magnirostris",0
"3689","Ficedula_strophiata",0
"3690","Cyornis_omissus",0
"3691","Ficedula_subrubra",0
"3692","Ficedula_parva",0
"3693","Ficedula_albicilla",0
"3694","Cyornis_lemprieri",0
"3695","Ficedula_hypoleuca",1
"3696","Ficedula_albicollis",1
"3697","Ficedula_semitorquata",0
"3698","Rhinomyias_brunneatus",0
"3699","Ficedula_hyperythra",1
"3700","Ficedula_tricolor",0
"3701","Ficedula_mugimaki",1
"3702","Ficedula_hodgsonii",0
"3703","Ficedula_buruensis",0
"3704","Ficedula_bonthaina",0
"3705","Ficedula_crypta",0
"3706","Monticola_rufocinereus",1
"3707","Ficedula_basilanica",0
"3708","Ficedula_harterti",0
"3709","Ficedula_timorensis",0
"3710","Ficedula_dumetoria",0
"3711","Ficedula_platenae",0
"3712","Chaimarrornis_leucocephalus",1
"3713","Rhyacornis_fuliginosa",1
"3714","Rhyacornis_bicolor",0
"3715","Phoenicurus_auroreus",1
"3716","Phoenicurus_ochruros",1
"3717","Phoenicurus_erythrogastrus",1
"3718","Phoenicurus_hodgsoni",1
"3719","Phoenicurus_moussieri",0
"3720","Phoenicurus_phoenicurus",1
"3721","Phoenicurus_frontalis",1
"3722","Phoenicurus_caeruleocephala",1
"3723","Phoenicurus_schisticeps",1
"3724","Phoenicurus_erythronotus",1
"3725","Saxicola_rubetra",1
"3726","Saxicola_gutturalis",0
"3727","Saxicola_ferreus",0
"3728","Saxicola_jerdoni",0
"3729","Saxicola_caprata",1
"3730","Saxicola_dacotiae",1
"3731","Saxicola_macrorhynchus",0
"3732","Saxicola_torquatus",1
"3733","Saxicola_leucurus",0
"3734","Saxicola_tectes",1
"3735","Saxicola_insignis",0
"3736","Myrmecocichla_albifrons",0
"3737","Oenanthe_bifasciata",0
"3738","Cercomela_sinuata",1
"3739","Cercomela_tractrac",0
"3740","Cercomela_schlegelii",0
"3741","Myrmecocichla_nigra",1
"3742","Myrmecocichla_arnoti",0
"3743","Myrmecocichla_melaena",0
"3744","Oenanthe_monticola",0
"3745","Myrmecocichla_aethiops",1
"3746","Myrmecocichla_cinnamomeiventris",1
"3747","Cercomela_sordida",0
"3748","Oenanthe_deserti",0
"3749","Oenanthe_monacha",0
"3750","Oenanthe_pleschanka",1
"3751","Oenanthe_hispanica",1
"3752","Oenanthe_cypriaca",0
"3753","Oenanthe_pileata",0
"3754","Oenanthe_isabellina",0
"3755","Oenanthe_oenanthe",1
"3756","Oenanthe_moesta",0
"3757","Cercomela_fusca",0
"3758","Oenanthe_picata",1
"3759","Oenanthe_albonigra",0
"3760","Oenanthe_leucopyga",1
"3761","Oenanthe_lugens",1
"3762","Oenanthe_finschii",0
"3763","Oenanthe_xanthoprymna",1
"3764","Oenanthe_chrysopygia",0
"3765","Oenanthe_leucura",1
"3766","Cercomela_melanura",1
"3767","Cercomela_familiaris",1
"3768","Cercomela_scotocerca",0
"3769","Oenanthe_phillipsi",0
"3770","Monticola_explorator",1
"3771","Monticola_imerinus",1
"3772","Monticola_sharpei",1
"3773","Monticola_brevipes",1
"3774","Myrmecocichla_tholloni",0
"3775","Monticola_solitarius",1
"3776","Monticola_saxatilis",1
"3777","Monticola_angolensis",0
"3778","Monticola_rupestris",1
"3779","Monticola_gularis",0
"3780","Monticola_rufiventris",1
"3781","Monticola_cinclorhynchus",1
"3782","Myrmecocichla_formicivora",1
"3783","Enicurus_scouleri",0
"3784","Enicurus_velatus",0
"3785","Enicurus_schistaceus",0
"3786","Enicurus_immaculatus",0
"3787","Enicurus_ruficapillus",0
"3788","Enicurus_leschenaulti",0
"3789","Enicurus_maculatus",0
"3790","Myophonus_horsfieldii",1
"3791","Myophonus_melanurus",1
"3792","Myophonus_blighi",0
"3793","Myophonus_glaucinus",1
"3794","Myophonus_robinsoni",0
"3795","Myophonus_castaneus",0
"3796","Myophonus_caeruleus",1
"3797","Myophonus_borneensis",1
"3798","Cinclidium_leucurum",1
"3799","Cinclidium_diana",0
"3800","Alethe_poliocephala",0
"3801","Alethe_fuelleborni",1
"3802","Alethe_choloensis",0
"3803","Alethe_poliophrys",0
"3804","Alethe_diademata",0
"3805","Swynnertonia_swynnertoni",1
"3806","Pogonocichla_stellata",1
"3807","Stiphrornis_erythrothorax",0
"3808","Ficedula_henrici",0
"3809","Cichladusa_ruficauda",1
"3810","Cichladusa_guttata",1
"3811","Cichladusa_arquata",0
"3812","Sheppardia_aurantiithorax",0
"3813","Sheppardia_lowei",0
"3814","Sheppardia_montana",0
"3815","Sheppardia_bocagei",0
"3816","Sheppardia_sharpei",0
"3817","Cossypha_natalensis",1
"3818","Sheppardia_gunningi",1
"3819","Cossypha_polioptera",0
"3820","Sheppardia_cyornithopsis",0
"3821","Sheppardia_aequatorialis",0
"3822","Sheppardia_gabela",0
"3823","Cossypha_humeralis",1
"3824","Cossypha_anomala",0
"3825","Cossypha_caffra",1
"3826","Cossypha_archeri",0
"3827","Cossypha_isabellae",0
"3828","Cossyphicula_roberti",1
"3829","Cossypha_cyanocampter",0
"3830","Cossypha_heuglini",1
"3831","Cossypha_heinrichi",0
"3832","Cossypha_semirufa",0
"3833","Cossypha_niveicapilla",1
"3834","Ficedula_solitaris",0
"3835","Cossypha_dichroa",1
"3836","Tarsiger_chrysaeus",0
"3837","Tarsiger_johnstoniae",0
"3838","Tarsiger_indicus",0
"3839","Tarsiger_hyperythrus",0
"3840","Tarsiger_cyanurus",1
"3841","Muscicapella_hodgsoni",0
"3842","Certhia_tianquanensis",0
"3843","Certhia_nipalensis",0
"3844","Certhia_discolor",0
"3845","Certhia_himalayana",0
"3846","Certhia_familiaris",0
"3847","Certhia_americana",0
"3848","Certhia_brachydactyla",0
"3849","Certhia_hodgsoni",0
"3850","Salpornis_spilonotus",0
"3851","Tichodroma_muraria",0
"3852","Polioptila_dumicola",0
"3853","Polioptila_caerulea",0
"3854","Polioptila_nigriceps",0
"3855","Polioptila_albiloris",0
"3856","Polioptila_californica",0
"3857","Polioptila_lactea",0
"3858","Polioptila_melanura",0
"3859","Polioptila_clementsi",0
"3860","Polioptila_plumbea",0
"3861","Polioptila_guianensis",0
"3862","Polioptila_lembeyei",0
"3863","Polioptila_schistaceigula",0
"3864","Microbates_cinereiventris",0
"3865","Microbates_collaris",0
"3866","Ramphocaenus_melanurus",0
"3867","Microcerculus_philomela",0
"3868","Microcerculus_bambla",0
"3869","Microcerculus_marginatus",0
"3870","Microcerculus_ustulatus",0
"3871","Salpinctes_obsoletus",0
"3872","Catherpes_mexicanus",0
"3873","Hylorchilus_sumichrasti",1
"3874","Campylorhynchus_nuchalis",0
"3875","Campylorhynchus_albobrunneus",0
"3876","Campylorhynchus_zonatus",0
"3877","Campylorhynchus_fasciatus",0
"3878","Campylorhynchus_turdinus",1
"3879","Campylorhynchus_brunneicapillus",0
"3880","Campylorhynchus_gularis",0
"3881","Campylorhynchus_jocosus",0
"3882","Campylorhynchus_rufinucha",1
"3883","Campylorhynchus_griseus",1
"3884","Odontorchilus_branickii",0
"3885","Odontorchilus_cinereus",0
"3886","Thryorchilus_browni",0
"3887","Troglodytes_cobbi",0
"3888","Troglodytes_troglodytes",1
"3889","Troglodytes_rufociliatus",0
"3890","Troglodytes_aedon",0
"3891","Cistothorus_platensis",0
"3892","Cistothorus_meridae",0
"3893","Cistothorus_palustris",0
"3894","Cistothorus_apolinari",0
"3895","Thryothorus_leucopogon",0
"3896","Thryothorus_thoracicus",0
"3897","Thryothorus_nigricapillus",0
"3898","Thryothorus_semibadius",0
"3899","Ferminia_cerverai",0
"3900","Thryothorus_superciliaris",0
"3901","Thryothorus_longirostris",0
"3902","Thryothorus_leucotis",0
"3903","Thryothorus_modestus",0
"3904","Thryothorus_genibarbis",0
"3905","Thryothorus_euophrys",0
"3906","Thryothorus_coraya",0
"3907","Thryothorus_spadix",0
"3908","Thryothorus_rutilus",0
"3909","Thryothorus_maculipectus",0
"3910","Thryothorus_felix",1
"3911","Henicorhina_leucoptera",0
"3912","Thryothorus_sclateri",0
"3913","Henicorhina_negreti",0
"3914","Henicorhina_leucophrys",0
"3915","Thryothorus_rufalbus",1
"3916","Thryothorus_sinaloa",0
"3917","Thryothorus_pleurostictus",0
"3918","Thryothorus_eisenmanni",0
"3919","Thryomanes_bewickii",0
"3920","Henicorhina_leucosticta",0
"3921","Thryothorus_ludovicianus",1
"3922","Uropsila_leucogastra",0
"3923","Cyphorhinus_arada",1
"3924","Cyphorhinus_phaeocephalus",0
"3925","Cyphorhinus_thoracicus",0
"3926","Cinnycerthia_olivascens",0
"3927","Cinnycerthia_unirufa",0
"3928","Sitta_neumayer",0
"3929","Sitta_tephronota",1
"3930","Sitta_magna",1
"3931","Sitta_solangiae",0
"3932","Sitta_carolinensis",1
"3933","Sitta_cashmirensis",0
"3934","Sitta_yunnanensis",0
"3935","Sitta_canadensis",1
"3936","Sitta_leucopsis",0
"3937","Sitta_victoriae",0
