carotenoide,JETZ,IOC,Name,HBW,Familia,frugivoro
0,Campylorhynchus brunneicapillus,Campylorhynchus brunneicapillus,Campylorhynchus_brunneicapillus,,Troglodytidae,0
0,Campylorhynchus jocosus,Campylorhynchus jocosus,Campylorhynchus_jocosus,,Troglodytidae,0
0,Campylorhynchus rufinucha,Campylorhynchus rufinucha,Campylorhynchus_rufinucha,,Troglodytidae,1
0,Campylorhynchus gularis,Campylorhynchus gularis,Campylorhynchus_gularis,,Troglodytidae,0
0,Campylorhynchus griseus,Campylorhynchus griseus,Campylorhynchus_griseus,,Troglodytidae,1
0,Campylorhynchus turdinus,Campylorhynchus turdinus,Campylorhynchus_turdinus,,Troglodytidae,1
0,Campylorhynchus albobrunneus,Campylorhynchus albobrunneus,Campylorhynchus_albobrunneus,,Troglodytidae,0
0,Campylorhynchus zonatus,Campylorhynchus zonatus,Campylorhynchus_zonatus,,Troglodytidae,0
0,Campylorhynchus fasciatus,Campylorhynchus fasciatus,Campylorhynchus_fasciatus,,Troglodytidae,0
0,Campylorhynchus nuchalis,Campylorhynchus nuchalis,Campylorhynchus_nuchalis,,Troglodytidae,0
0,Odontorchilus branickii,Odontorchilus branickii,Odontorchilus_branickii,,Troglodytidae,0
0,Odontorchilus cinereus,Odontorchilus cinereus,Odontorchilus_cinereus,,Troglodytidae,0
1,Tichodroma muraria,Tichodroma muraria,Tichodroma_muraria,,Tichodromidae,0
0,Salpornis spilonotus,Salpornis spilonotus,Salpornis_spilonotus,,Certhiidae,0
0,Certhia hodgsoni,Certhia hodgsoni,Certhia_hodgsoni,,Certhiidae,0
0,Certhia familiaris,Certhia familiaris,Certhia_familiaris,,Certhiidae,0
0,Certhia americana,Certhia americana,Certhia_americana,,Certhiidae,0
0,Certhia brachydactyla,Certhia brachydactyla,Certhia_brachydactyla,,Certhiidae,0
0,Certhia himalayana,Certhia himalayana,Certhia_himalayana,,Certhiidae,0
0,Certhia discolor,Certhia discolor,Certhia_discolor,,Certhiidae,0
0,Certhia tianquanensis,Certhia tianquanensis,Certhia_tianquanensis,,Certhiidae,0
0,Certhia nipalensis,Certhia nipalensis,Certhia_nipalensis,,Certhiidae,0
0,Sitta yunnanensis,Sitta yunnanensis,Sitta_yunnanensis,,Sittidae,0
0,Sitta europaea,Sitta europaea,Sitta_europaea,,Sittidae,1
0,Sitta oenochlamys,Sitta oenochlamys,Sitta_oenochlamys,,Sittidae,0
0,Sitta himalayensis,Sitta himalayensis,Sitta_himalayensis,,Sittidae,0
0,Sitta azurea,Sitta azurea,Sitta_azurea,,Sittidae,0
0,Sitta frontalis,Sitta frontalis,Sitta_frontalis,,Sittidae,0
0,Sitta formosa,Sitta formosa,Sitta_formosa,,Sittidae,0
0,Sitta pusilla,Sitta pusilla,Sitta_pusilla,,Sittidae,0
0,Sitta castanea,Sitta castanea,Sitta_castanea,,Sittidae,0
0,Sitta solangiae,Sitta solangiae,Sitta_solangiae,,Sittidae,0
0,Sitta pygmaea,Sitta pygmaea,Sitta_pygmaea,,Sittidae,0
0,Sitta cashmirensis,Sitta cashmirensis,Sitta_cashmirensis,,Sittidae,0
0,Sitta canadensis,Sitta canadensis,Sitta_canadensis,,Sittidae,1
0,Sitta whiteheadi,Sitta whiteheadi,Sitta_whiteheadi,,Sittidae,0
0,Sitta villosa,Sitta villosa,Sitta_villosa,,Sittidae,0
0,Sitta leucopsis,Sitta leucopsis,Sitta_leucopsis,,Sittidae,0
0,Sitta victoriae,Sitta victoriae,Sitta_victoriae,,Sittidae,0
0,Sitta ledanti,Sitta ledanti,Sitta_ledanti,,Sittidae,0
0,Sitta krueperi,Sitta krueperi,Sitta_krueperi,,Sittidae,0
0,Sitta magna,Sitta magna,Sitta_magna,,Sittidae,1
0,Sitta carolinensis,Sitta carolinensis,Sitta_carolinensis,,Sittidae,1
0,Sitta neumayer,Sitta neumayer,Sitta_neumayer,,Sittidae,0
0,Sitta tephronota,Sitta tephronota,Sitta_tephronota,,Sittidae,1
0,Sporopipes frontalis,Sporopipes frontalis,Sporopipes_frontalis,,Ploceidae,0
0,Sporopipes squamifrons,Sporopipes squamifrons,Sporopipes_squamifrons,,Ploceidae,0
1,Brachycope anomala,Brachycope anomala,Brachycope_anomala,,Ploceidae,0
1,Malimbus rubricollis,Malimbus rubricollis,Malimbus_rubricollis,,Ploceidae,1
1,Malimbus coronatus,Malimbus coronatus,Malimbus_coronatus,,Ploceidae,0
1,Malimbus cassini,Malimbus cassini,Malimbus_cassini,,Ploceidae,1
1,Malimbus malimbicus,Malimbus malimbicus,Malimbus_malimbicus,,Ploceidae,1
1,Malimbus ibadanensis,Malimbus ibadanensis,Malimbus_ibadanensis,,Ploceidae,0
1,Malimbus nitens,Malimbus nitens,Malimbus_nitens,,Ploceidae,1
1,Malimbus racheliae,Malimbus racheliae,Malimbus_racheliae,,Ploceidae,0
1,Malimbus ballmanni,Malimbus ballmanni,Malimbus_ballmanni,,Ploceidae,0
1,Malimbus scutatus,Malimbus scutatus,Malimbus_scutatus,,Ploceidae,0
1,Malimbus erythrogaster,Malimbus erythrogaster,Malimbus_erythrogaster,,Ploceidae,1
1,Ploceus castaneiceps,Ploceus castaneiceps,Ploceus_castaneiceps,,Ploceidae,0
1,Ploceus nigrimentus,Ploceus nigrimentus,Ploceus_nigrimentus,,Ploceidae,0
1,Ploceus aureonucha,Ploceus aureonucha,Ploceus_aureonucha,,Ploceidae,1
1,Ploceus ruweti,Ploceus ruweti,Ploceus_ruweti,,Ploceidae,0
1,Ploceus bojeri,Ploceus bojeri,Ploceus_bojeri,,Ploceidae,0
0,Ploceus albinucha,Ploceus albinucha,Ploceus_albinucha,,Ploceidae,1
1,Ploceus xanthopterus,Ploceus xanthopterus,Ploceus_xanthopterus,,Ploceidae,1
1,Ploceus megarhynchus,Ploceus megarhynchus,Ploceus_megarhynchus,,Ploceidae,0
1,Ploceus cucullatus,Ploceus cucullatus,Ploceus_cucullatus,,Ploceidae,1
1,Ploceus golandi,Ploceus golandi,Ploceus_golandi,,Ploceidae,1
1,Ploceus rubiginosus,Ploceus rubiginosus,Ploceus_rubiginosus,,Ploceidae,0
1,Ploceus insignis,Ploceus insignis,Ploceus_insignis,,Ploceidae,1
1,Ploceus temporalis,Ploceus temporalis,Ploceus_temporalis,,Ploceidae,0
1,Ploceus superciliosus,Ploceus superciliosus,Ploceus_superciliosus,,Ploceidae,1
1,Ploceus olivaceiceps,Ploceus olivaceiceps,Ploceus_olivaceiceps,,Ploceidae,0
1,Ploceus vitellinus,Ploceus vitellinus,Ploceus_vitellinus,,Ploceidae,0
1,Ploceus melanocephalus,Ploceus melanocephalus,Ploceus_melanocephalus,,Ploceidae,0
1,Ploceus taeniopterus,Ploceus taeniopterus,Ploceus_taeniopterus,,Ploceidae,0
1,Ploceus alienus,Ploceus alienus,Ploceus_alienus,,Ploceidae,1
1,Ploceus intermedius,Ploceus intermedius,Ploceus_intermedius,,Ploceidae,1
1,Ploceus tricolor,Ploceus tricolor,Ploceus_tricolor,,Ploceidae,1
1,Ploceus velatus,Ploceus velatus,Ploceus_velatus,,Ploceidae,1
1,Ploceus capensis,Ploceus capensis,Ploceus_capensis,,Ploceidae,1
1,Ploceus ocularis,Ploceus ocularis,Ploceus_ocularis,,Ploceidae,1
1,Ploceus melanogaster,Ploceus melanogaster,Ploceus_melanogaster,,Ploceidae,1
1,Ploceus jacksoni,Ploceus jacksoni,Ploceus_jacksoni,,Ploceidae,0
1,Ploceus preussi,Ploceus preussi,Ploceus_preussi,,Ploceidae,1
1,Ploceus luteolus,Ploceus luteolus,Ploceus_luteolus,,Ploceidae,0
1,Ploceus bicolor,Ploceus bicolor,Ploceus_bicolor,,Ploceidae,1
1,Ploceus castanops,Ploceus castanops,Ploceus_castanops,,Ploceidae,0
1,Ploceus burnieri,Ploceus burnieri,Ploceus_burnieri,,Ploceidae,0
1,Ploceus reichardi,Ploceus reichardi,Ploceus_reichardi,,Ploceidae,0
1,Ploceus heuglini,Ploceus heuglini,Ploceus_heuglini,,Ploceidae,1
1,Ploceus bannermani,Ploceus bannermani,Ploceus_bannermani,,Ploceidae,1
1,Ploceus princeps,Ploceus princeps,Ploceus_princeps,,Ploceidae,1
1,Ploceus galbula,Ploceus galbula,Ploceus_galbula,,Ploceidae,0
1,Ploceus nigerrimus,Ploceus nigerrimus,Ploceus_nigerrimus,,Ploceidae,1
1,Ploceus hypoxanthus,Ploceus hypoxanthus,Ploceus_hypoxanthus,,Ploceidae,0
1,Ploceus philippinus,Ploceus philippinus,Ploceus_philippinus,,Ploceidae,0
1,Ploceus manyar,Ploceus manyar,Ploceus_manyar,,Ploceidae,0
1,Ploceus grandis,Ploceus grandis,Ploceus_grandis,,Ploceidae,1
1,Ploceus sakalava,Ploceus sakalava,Ploceus_sakalava,,Ploceidae,0
1,Ploceus benghalensis,Ploceus benghalensis,Ploceus_benghalensis,,Ploceidae,0
1,Ploceus dichrocephalus,Ploceus dichrocephalus,Ploceus_dichrocephalus,,Ploceidae,0
1,Ploceus baglafecht,Ploceus baglafecht,Ploceus_baglafecht,,Ploceidae,1
1,Ploceus weynsi,Ploceus weynsi,Ploceus_weynsi,,Ploceidae,1
1,Ploceus katangae,Ploceus katangae,Ploceus_katangae,,Ploceidae,0
1,Ploceus sanctithomae,Ploceus sanctithomae,Ploceus_sanctithomae,,Ploceidae,0
1,Ploceus pelzelni,Ploceus pelzelni,Ploceus_pelzelni,,Ploceidae,0
1,Ploceus flavipes,Ploceus flavipes,Ploceus_flavipes,,Ploceidae,0
1,Ploceus spekei,Ploceus spekei,Ploceus_spekei,,Ploceidae,0
1,Ploceus badius,Ploceus badius,Ploceus_badius,,Ploceidae,0
1,Ploceus nigricollis,Ploceus nigricollis,Ploceus_nigricollis,,Ploceidae,1
1,Ploceus bertrandi,Ploceus bertrandi,Ploceus_bertrandi,,Ploceidae,0
1,Ploceus aurantius,Ploceus aurantius,Ploceus_aurantius,,Ploceidae,1
1,Ploceus nelicourvi,Ploceus nelicourvi,Ploceus_nelicourvi,,Ploceidae,1
1,Ploceus angolensis,Ploceus angolensis,Ploceus_angolensis,,Ploceidae,0
1,Ploceus spekeoides,Ploceus spekeoides,Ploceus_spekeoides,,Ploceidae,0
1,Ploceus subaureus,Ploceus subaureus,Ploceus_subaureus,,Ploceidae,0
1,Ploceus xanthops,Ploceus xanthops,Ploceus_xanthops,,Ploceidae,1
1,Ploceus batesi,Ploceus batesi,Ploceus_batesi,,Ploceidae,0
1,Ploceus dorsomaculatus,Ploceus dorsomaculatus,Ploceus_dorsomaculatus,,Ploceidae,0
1,Ploceus nicolli,Ploceus nicolli,Ploceus_nicolli,,Ploceidae,0
1,Foudia rubra,Foudia rubra,Foudia_rubra,,Ploceidae,1
1,Foudia omissa,Foudia omissa,Foudia_omissa,,Ploceidae,0
1,Foudia eminentissima,Foudia eminentissima,Foudia_eminentissima,,Ploceidae,1
1,Foudia flavicans,Foudia flavicans,Foudia_flavicans,,Ploceidae,1
1,Foudia madagascariensis,Foudia madagascariensis,Foudia_madagascariensis,,Ploceidae,0
1,Foudia sechellarum,Foudia sechellarum,Foudia_sechellarum,,Ploceidae,1
1,Quelea erythrops,Quelea erythrops,Quelea_erythrops,,Ploceidae,0
1,Quelea quelea,Quelea quelea,Quelea_quelea,,Ploceidae,0
1,Quelea cardinalis,Quelea cardinalis,Quelea_cardinalis,,Ploceidae,0
1,Euplectes afer,Euplectes afer,Euplectes_afer,,Ploceidae,0
1,Euplectes aureus,Euplectes aureus,Euplectes_aureus,,Ploceidae,0
1,Euplectes nigroventris,Euplectes nigroventris,Euplectes_nigroventris,,Ploceidae,0
1,Euplectes orix,Euplectes orix,Euplectes_orix,,Ploceidae,0
1,Euplectes diadematus,Euplectes diadematus,Euplectes_diadematus,,Ploceidae,0
1,Euplectes hordeaceus,Euplectes hordeaceus,Euplectes_hordeaceus,,Ploceidae,0
1,Euplectes ardens,Euplectes ardens,Euplectes_ardens,,Ploceidae,1
1,Euplectes franciscanus,Euplectes franciscanus,Euplectes_franciscanus,,Ploceidae,0
1,Euplectes gierowii,Euplectes gierowii,Euplectes_gierowii,,Ploceidae,0
1,Euplectes macroura,Euplectes macroura,Euplectes_macroura,,Ploceidae,0
1,Euplectes axillaris,Euplectes axillaris,Euplectes_axillaris,,Ploceidae,0
1,Euplectes albonotatus,Euplectes albonotatus,Euplectes_albonotatus,,Ploceidae,0
1,Euplectes hartlaubi,Euplectes hartlaubi,Euplectes_hartlaubi,,Ploceidae,1
1,Euplectes jacksoni,Euplectes jacksoni,Euplectes_jacksoni,,Ploceidae,0
1,Euplectes progne,Euplectes progne,Euplectes_progne,,Ploceidae,0
1,Euplectes psammocromius,Euplectes psammacromius,Euplectes_psammocromius,,Ploceidae,0
1,Euplectes capensis,Euplectes capensis,Euplectes_capensis,,Ploceidae,0
0,Bubalornis albirostris,Bubalornis albirostris,Bubalornis_albirostris,,Ploceidae,1
0,Bubalornis niger,Bubalornis niger,Bubalornis_niger,,Ploceidae,1
0,Plocepasser donaldsoni,Plocepasser donaldsoni,Plocepasser_donaldsoni,,Passeridae,0
0,Plocepasser superciliosus,Plocepasser superciliosus,Plocepasser_superciliosus,,Passeridae,0
0,Plocepasser rufoscapulatus,Plocepasser rufoscapulatus,Plocepasser_rufoscapulatus,,Passeridae,0
0,Plocepasser mahali,Plocepasser mahali,Plocepasser_mahali,,Passeridae,0
0,Pseudonigrita arnaudi,Pseudonigrita arnaudi,Pseudonigrita_arnaudi,,Passeridae,0
0,Pseudonigrita cabanisi,Pseudonigrita cabanisi,Pseudonigrita_cabanisi,,Passeridae,0
0,Histurgops ruficaudus,Histurgops ruficauda,Histurgops_ruficaudus,,Passeridae,1
0,Philetairus socius,Philetairus socius,Philetairus_socius,,Passeridae,1
1,Dinemellia dinemelli,Dinemellia dinemelli,Dinemellia_dinemelli,,Ploceidae,1
0,Amblyospiza albifrons,Amblyospiza albifrons,Amblyospiza_albifrons,,Ploceidae,1
0,Anaplectes rubriceps,Anaplectes rubriceps,Anaplectes_rubriceps,,Ploceidae,1
1,Padda oryzivora,Lonchura oryzivora,Padda_oryzivora,,Estrildidae,0
0,Padda fuscata,Lonchura fuscata,Padda_fuscata,,Estrildidae,0
0,Lonchura nana,Lemuresthes nana,Lonchura_nana,,Estrildidae,0
0,Lonchura quinticolor,Lonchura quinticolor,Lonchura_quinticolor,,Estrildidae,0
0,Lonchura hunsteini,Lonchura hunsteini,Lonchura_hunsteini,,Estrildidae,0
0,Lonchura castaneothorax,Lonchura castaneothorax,Lonchura_castaneothorax,,Estrildidae,0
0,Lonchura maja,Lonchura maja,Lonchura_maja,,Estrildidae,0
0,Lonchura tristissima,Lonchura tristissima,Lonchura_tristissima,,Estrildidae,0
0,Lonchura pallida,Lonchura pallida,Lonchura_pallida,,Estrildidae,0
0,Lonchura malacca,Lonchura malacca,Lonchura_malacca,,Estrildidae,0
0,Lonchura ferruginosa,Lonchura ferruginosa,Lonchura_ferruginosa,,Estrildidae,0
0,Lonchura punctulata,Lonchura punctulata,Lonchura_punctulata,,Estrildidae,1
0,Lonchura flaviprymna,Lonchura flaviprymna,Lonchura_flaviprymna,,Estrildidae,0
0,Lonchura kelaarti,Lonchura kelaarti,Lonchura_kelaarti,,Estrildidae,0
0,Lonchura striata,Lonchura striata,Lonchura_striata,,Estrildidae,0
0,Lonchura leucogastroides,Lonchura leucogastroides,Lonchura_leucogastroides,,Estrildidae,0
0,Lonchura grandis,Lonchura grandis,Lonchura_grandis,,Estrildidae,0
0,Lonchura teerinki,Lonchura teerinki,Lonchura_teerinki,,Estrildidae,0
0,Lonchura monticola,Lonchura monticola,Lonchura_monticola,,Estrildidae,0
0,Lonchura cantans,Euodice cantans,Lonchura_cantans,,Estrildidae,0
0,Lonchura malabarica,Euodice malabarica,Lonchura_malabarica,,Estrildidae,0
0,Lonchura nevermanni,Lonchura nevermanni,Lonchura_nevermanni,,Estrildidae,0
0,Lonchura caniceps,Lonchura caniceps,Lonchura_caniceps,,Estrildidae,0
0,Lonchura griseicapilla,Odontospiza caniceps,Lonchura_griseicapilla,,Estrildidae,0
0,Lonchura bicolor,Lonchura bicolor,Lonchura_bicolor,Spermestes bicolor,Estrildidae,1
0,Lonchura spectabilis,Lonchura spectabilis,Lonchura_spectabilis,,Estrildidae,0
0,Lonchura fringilloides,Lonchura fringilloides,Lonchura_fringilloides,Spermestes fringilloides,Estrildidae,0
0,Lonchura stygia,Lonchura stygia,Lonchura_stygia,,Estrildidae,0
0,Lonchura montana,Lonchura montana,Lonchura_montana,,Estrildidae,0
0,Lonchura cucullata,Lonchura cucullata,Lonchura_cucullata,Spermestes cucullata,Estrildidae,0
0,Lonchura fuscans,Lonchura fuscans,Lonchura_fuscans,,Estrildidae,0
0,Lonchura leucogastra,Lonchura leucogastra,Lonchura_leucogastra,,Estrildidae,0
0,Lonchura leucosticta,Lonchura leucosticta,Lonchura_leucosticta,,Estrildidae,0
0,Lonchura melaena,Lonchura melaena,Lonchura_melaena,,Estrildidae,0
0,Lonchura forbesi,Lonchura forbesi,Lonchura_forbesi,,Estrildidae,0
0,Lonchura atricapilla,Lonchura atricapilla,Lonchura_atricapilla,,Estrildidae,0
0,Lonchura molucca,Lonchura molucca,Lonchura_molucca,,Estrildidae,0
0,Poephila personata,Poephila personata,Poephila_personata,,Estrildidae,0
0,Poephila cincta,Poephila cincta,Poephila_cincta,,Estrildidae,0
0,Poephila acuticauda,Poephila acuticauda,Poephila_acuticauda,,Estrildidae,0
1,Neochmia temporalis,Neochmia temporalis,Neochmia_temporalis,,Estrildidae,1
1,Neochmia phaeton,Neochmia phaeton,Neochmia_phaeton,,Estrildidae,0
1,Neochmia modesta,Neochmia modesta,Neochmia_modesta,,Estrildidae,0
1,Neochmia ruficauda,Neochmia ruficauda,Neochmia_ruficauda,,Estrildidae,0
1,Emblema pictum,Emblema pictum,Emblema_pictum,,Estrildidae,1
0,Taeniopygia guttata,Taeniopygia guttata,Taeniopygia_guttata,,Estrildidae,0
0,Taeniopygia bichenovii,Taeniopygia bichenovii,Taeniopygia_bichenovii,,Estrildidae,0
1,Oreostruthus fuliginosus,Oreostruthus fuliginosus,Oreostruthus_fuliginosus,,Estrildidae,1
1,Stagonopleura oculata,Stagonopleura oculata,Stagonopleura_oculata,,Estrildidae,0
1,Stagonopleura guttata,Stagonopleura guttata,Stagonopleura_guttata,,Estrildidae,0
1,Stagonopleura bella,Stagonopleura bella,Stagonopleura_bella,,Estrildidae,0
0,Heteromunia pectoralis,Heteromunia pectoralis,Heteromunia_pectoralis,,Estrildidae,0
1,Erythrura psittacea,Erythrura psittacea,Erythrura_psittacea,,Estrildidae,1
1,Erythrura gouldiae,Erythrura gouldiae,Erythrura_gouldiae,Chloebia gouldiae,Estrildidae,0
1,Erythrura cyaneovirens,Erythrura cyaneovirens,Erythrura_cyaneovirens,,Estrildidae,1
1,Erythrura papuana,Erythrura papuana,Erythrura_papuana,,Estrildidae,1
1,Erythrura prasina,Erythrura prasina,Erythrura_prasina,,Estrildidae,0
1,Erythrura kleinschmidti,Erythrura kleinschmidti,Erythrura_kleinschmidti,,Estrildidae,1
1,Erythrura tricolor,Erythrura tricolor,Erythrura_tricolor,,Estrildidae,1
1,Erythrura hyperythra,Erythrura hyperythra,Erythrura_hyperythra,,Estrildidae,1
1,Erythrura pealii,Erythrura pealii,Erythrura_pealii,,Estrildidae,1
1,Erythrura trichroa,Erythrura trichroa,Erythrura_trichroa,,Estrildidae,1
1,Erythrura viridifacies,Erythrura viridifacies,Erythrura_viridifacies,,Estrildidae,0
1,Erythrura coloria,Erythrura coloria,Erythrura_coloria,,Estrildidae,1
0,Ortygospiza atricollis,Ortygospiza atricollis,Ortygospiza_atricollis,,Estrildidae,0
0,Ortygospiza locustella,Paludipasser locustella,Ortygospiza_locustella,,Estrildidae,0
1,Amadina erythrocephala,Amadina erythrocephala,Amadina_erythrocephala,,Estrildidae,0
1,Amadina fasciata,Amadina fasciata,Amadina_fasciata,,Estrildidae,0
1,Lagonosticta rubricata,Lagonosticta rubricata,Lagonosticta_rubricata,,Estrildidae,0
1,Lagonosticta virata,Lagonosticta virata,Lagonosticta_virata,,Estrildidae,0
1,Lagonosticta sanguinodorsalis,Lagonosticta sanguinodorsalis,Lagonosticta_sanguinodorsalis,,Estrildidae,0
1,Lagonosticta umbrinodorsalis,Lagonosticta umbrinodorsalis,Lagonosticta_umbrinodorsalis,,Estrildidae,0
1,Lagonosticta rhodopareia,Lagonosticta rhodopareia,Lagonosticta_rhodopareia,,Estrildidae,0
1,Lagonosticta larvata,Lagonosticta larvata,Lagonosticta_larvata,,Estrildidae,0
1,Lagonosticta rara,Lagonosticta rara,Lagonosticta_rara,,Estrildidae,0
1,Lagonosticta rufopicta,Lagonosticta rufopicta,Lagonosticta_rufopicta,,Estrildidae,0
1,Lagonosticta nitidula,Lagonosticta nitidula,Lagonosticta_nitidula,,Estrildidae,0
1,Lagonosticta senegala,Lagonosticta senegala,Lagonosticta_senegala,,Estrildidae,0
0,Uraeginthus granatinus,Uraeginthus granatinus,Uraeginthus_granatinus,Granatina granatina,Estrildidae,1
0,Uraeginthus ianthinogaster,Uraeginthus ianthinogaster,Uraeginthus_ianthinogaster,,Estrildidae,0
1,Uraeginthus bengalus,Uraeginthus bengalus,Uraeginthus_bengalus,,Estrildidae,0
0,Uraeginthus cyanocephalus,Uraeginthus cyanocephalus,Uraeginthus_cyanocephalus,,Estrildidae,0
0,Uraeginthus angolensis,Uraeginthus angolensis,Uraeginthus_angolensis,,Estrildidae,1
1,Clytospiza monteiri,Clytospiza monteiri,Clytospiza_monteiri,,Estrildidae,0
1,Pyrenestes ostrinus,Pyrenestes ostrinus,Pyrenestes_ostrinus,,Estrildidae,1
1,Pyrenestes minor,Pyrenestes minor,Pyrenestes_minor,,Estrildidae,0
1,Pyrenestes sanguineus,Pyrenestes sanguineus,Pyrenestes_sanguineus,,Estrildidae,0
1,Spermophaga ruficapilla,Spermophaga ruficapilla,Spermophaga_ruficapilla,,Estrildidae,0
1,Spermophaga haematina,Spermophaga haematina,Spermophaga_haematina,,Estrildidae,1
1,Spermophaga poliogenys,Spermophaga poliogenys,Spermophaga_poliogenys,,Estrildidae,0
1,Pytilia melba,Pytilia melba,Pytilia_melba,,Estrildidae,0
1,Pytilia afra,Pytilia afra,Pytilia_afra,,Estrildidae,0
1,Pytilia hypogrammica,Pytilia hypogrammica,Pytilia_hypogrammica,,Estrildidae,0
1,Pytilia phoenicoptera,Pytilia phoenicoptera,Pytilia_phoenicoptera,,Estrildidae,0
1,Pytilia lineata,Pytilia lineata,Pytilia_lineata,,Estrildidae,0
1,Euschistospiza dybowskii,Euschistospiza dybowskii,Euschistospiza_dybowskii,,Estrildidae,0
1,Euschistospiza cinereovinacea,Euschistospiza cinereovinacea,Euschistospiza_cinereovinacea,,Estrildidae,0
1,Hypargos margaritatus,Hypargos margaritatus,Hypargos_margaritatus,,Estrildidae,0
1,Hypargos niveoguttatus,Hypargos niveoguttatus,Hypargos_niveoguttatus,,Estrildidae,0
1,Parmoptila jamesoni,Parmoptila jamesoni,Parmoptila_jamesoni,,Estrildidae,0
1,Parmoptila rubrifrons,Parmoptila rubrifrons,Parmoptila_rubrifrons,,Estrildidae,0
0,Parmoptila woodhousei,Parmoptila woodhousei,Parmoptila_woodhousei,,Estrildidae,1
0,Nigrita bicolor,Nigrita bicolor,Nigrita_bicolor,,Estrildidae,1
0,Nigrita fusconotus,Nigrita fusconotus,Nigrita_fusconotus,,Estrildidae,1
0,Nigrita luteifrons,Nigrita luteifrons,Nigrita_luteifrons,,Estrildidae,1
0,Nigrita canicapillus,Nigrita canicapillus,Nigrita_canicapillus,,Estrildidae,1
1,Estrilda rufibarba,Estrilda rufibarba,Estrilda_rufibarba,,Estrildidae,0
1,Estrilda caerulescens,Estrilda caerulescens,Estrilda_caerulescens,,Estrildidae,1
1,Estrilda perreini,Estrilda perreini,Estrilda_perreini,,Estrildidae,1
1,Estrilda kandti,Estrilda kandti,Estrilda_kandti,,Estrildidae,0
1,Estrilda erythronotos,Estrilda erythronotos,Estrilda_erythronotos,,Estrildidae,0
1,Estrilda thomensis,Estrilda thomensis,Estrilda_thomensis,,Estrildidae,0
1,Estrilda rhodopyga,Estrilda rhodopyga,Estrilda_rhodopyga,,Estrildidae,0
1,Estrilda poliopareia,Estrilda poliopareia,Estrilda_poliopareia,,Estrildidae,0
1,Estrilda melpoda,Estrilda melpoda,Estrilda_melpoda,,Estrildidae,0
1,Estrilda paludicola,Estrilda paludicola,Estrilda_paludicola,,Estrildidae,0
1,Estrilda troglodytes,Estrilda troglodytes,Estrilda_troglodytes,,Estrildidae,0
1,Estrilda astrild,Estrilda astrild,Estrilda_astrild,,Estrildidae,0
1,Estrilda atricapilla,Estrilda atricapilla,Estrilda_atricapilla,,Estrildidae,0
1,Estrilda nonnula,Estrilda nonnula,Estrilda_nonnula,,Estrildidae,0
1,Nesocharis capistrata,Nesocharis capistrata,Nesocharis_capistrata,,Estrildidae,1
1,Nesocharis ansorgei,Nesocharis ansorgei,Nesocharis_ansorgei,,Estrildidae,0
1,Estrilda quartinia,Coccopygia quartinia,Estrilda_quartinia,,Estrildidae,0
1,Estrilda melanotis,Coccopygia melanotis,Estrilda_melanotis,,Estrildidae,0
1,Nesocharis shelleyi,Nesocharis shelleyi,Nesocharis_shelleyi,,Estrildidae,0
1,Mandingoa nitidula,Mandingoa nitidula,Mandingoa_nitidula,,Estrildidae,1
