Iteration	Posterior	Likelihood	Prior	alpha	beta	num_events[1]	num_events[2]	rate_pr[1]	rate_pr[2]	root_frequencies[1]	root_frequencies[2]
15394	-5.22357	-7.51518	2.29161	0.003854208	0.0009913873	6.49231	4.32113	50.4105	75.7396	0.665898	0.334102
15395	-5.70824	-7.85507	2.14684	0.003854208	0.0009913873	7.73186	3.94126	42.3288	83.0396	0.337992	0.662008
15396	-7.71727	-7.59016	-0.127103	0.003854208	0.0009913873	13.259	8.82978	24.6836	37.0655	0.583691	0.416309
15397	-8.05291	-7.66035	-0.392564	0.003854208	0.0009913873	11.2349	12.0127	29.1308	27.2445	0.512138	0.487862
15398	-3.93252	-7.31866	3.38614	0.003854208	0.0009913873	9.10254	0.884984	35.9548	369.815	0.913026	0.0869745
15399	-4.07341	-7.31866	3.24525	0.003854208	0.0009913873	7.46712	1.55408	43.8296	210.595	0.913026	0.0869745
15400	-4.72967	-7.50582	2.77615	0.003854208	0.0009913873	2.46988	6.36563	132.509	51.4137	0.676606	0.323394
15401	-4.99477	-7.52568	2.5309	0.003854208	0.0009913873	1.1026	8.80945	296.827	37.1511	0.654017	0.345983
15402	-6.36066	-7.43565	1.07499	0.003854208	0.0009913873	1.1026	16.9823	296.827	19.2718	0.760095	0.239905
15403	-3.26504	-7.43565	4.17062	0.003854208	0.0009913873	4.928	1.04914	66.4125	311.952	0.760095	0.239905
15404	-3.18359	-7.88249	4.6989	0.003854208	0.0009913873	2.28043	1.34483	143.517	243.363	0.316084	0.683916
15405	-2.56986	-7.52711	4.95725	0.003854208	0.0009913873	3.61951	0.52047	90.4212	628.817	0.65241	0.34759
15406	-2.17863	-7.8433	5.66466	0.003854208	0.0009913873	1.3947	0.251233	234.66	1302.7	0.34759	0.65241
15407	-2.13234	-7.39807	5.26572	0.003854208	0.0009913873	2.93204	0.28519	111.622	1147.59	0.807287	0.192713
15408	-2.58653	-7.43281	4.84628	0.003854208	0.0009913873	4.11595	0.213375	79.5151	1533.83	0.763597	0.236403
15409	-2.68322	-7.50851	4.82529	0.003854208	0.0009913873	4.11595	0.515371	79.5151	635.039	0.673513	0.326487
15410	-2.0552	-7.46929	5.4141	0.003854208	0.0009913873	2.4465	0.30062	133.775	1088.68	0.719334	0.280666
15411	-1.72636	-7.28523	5.55887	0.003854208	0.0009913873	1.85263	0.399976	176.657	818.25	0.960099	0.0399006
15412	-2.20978	-7.27607	5.0663	0.003854208	0.0009913873	2.79919	0.669419	116.92	488.902	0.973277	0.0267227
15413	-2.2722	-7.51029	5.2381	0.003854208	0.0009913873	2.22126	0.669419	147.34	488.902	0.671475	0.328525
15414	-3.47591	-7.97815	4.50224	0.003854208	0.0009913873	4.84352	0.671155	67.5708	487.638	0.244187	0.755813
15415	-3.31811	-7.79025	4.47214	0.003854208	0.0009913873	5.28339	0.579974	61.9451	564.302	0.392245	0.607755
15416	-2.657	-7.40033	4.74332	0.003854208	0.0009913873	4.77497	0.258588	68.5408	1265.64	0.804401	0.195599
15417	-2.89214	-7.70321	4.81107	0.003854208	0.0009913873	4.51123	0.258588	72.5479	1265.64	0.470843	0.529157
15418	-3.53291	-7.39567	3.86276	0.003854208	0.0009913873	6.63077	0.929204	49.3579	352.216	0.810364	0.189636
15419	-5.62868	-7.99492	2.36624	0.003854208	0.0009913873	13.6773	1.14673	23.9287	285.403	0.232276	0.767724
15420	-4.57334	-7.86006	3.28672	0.003854208	0.0009913873	7.54215	1.46174	43.3936	223.898	0.33396	0.66604
15421	-4.05227	-8.1754	4.12313	0.003854208	0.0009913873	5.49805	0.930497	59.5267	351.727	0.115969	0.884031
15422	-2.81035	-7.34852	4.53818	0.003854208	0.0009913873	5.49805	0.431591	59.5267	758.311	0.872271	0.127729
15423	-3.16471	-7.46348	4.29876	0.003854208	0.0009913873	6.06076	0.567138	53.9999	577.074	0.726283	0.273717
15424	-3.09694	-7.64487	4.54793	0.003854208	0.0009913873	1.36378	2.00306	239.981	163.39	0.527489	0.472511
15425	-3.06763	-7.51257	4.44494	0.003854208	0.0009913873	0.504824	1.33561	648.307	245.042	0.668874	0.331126
15426	-2.56812	-7.28525	4.71714	0.003854208	0.0009913873	4.54578	0.50902	71.9965	642.962	0.96007	0.0399295
15427	-1.8636	-7.51543	5.65183	0.003854208	0.0009913873	1.59942	0.312148	204.625	1048.48	0.665612	0.334388
15428	-1.59923	-7.28936	5.69013	0.003854208	0.0009913873	1.02205	0.387684	320.219	844.195	0.954206	0.0457944
15429	-1.84583	-7.40918	5.56335	0.003854208	0.0009913873	1.7266	0.444685	189.552	735.982	0.793149	0.206851
15430	-2.30427	-7.6857	5.38143	0.003854208	0.0009913873	1.92885	0.183434	169.677	1784.18	0.487501	0.512499
15431	-2.10513	-7.27103	5.1659	0.003854208	0.0009913873	2.66258	0.183434	122.919	1784.18	0.980589	0.0194108
15432	-4.4601	-7.72286	3.26277	0.003854208	0.0009913873	7.70649	0.110922	42.4682	2950.56	0.452492	0.547508
15433	-4.65968	-8.15872	3.49904	0.003854208	0.0009913873	7.70649	0.127241	42.4682	2572.14	0.125856	0.874144
15434	-2.25345	-7.49868	5.24523	0.003854208	0.0009913873	3.0197	0.312194	108.382	1048.33	0.684833	0.315167
15435	-3.26054	-8.11339	4.85285	0.003854208	0.0009913873	3.08593	0.820203	106.056	399.024	0.153584	0.846416
15436	-4.46766	-7.88694	3.41927	0.003854208	0.0009913873	3.79874	3.00963	86.155	108.744	0.312587	0.687413
15437	-2.60245	-7.55475	4.9523	0.003854208	0.0009913873	1.90664	1.13579	171.653	288.154	0.621753	0.378247
15438	-3.16435	-7.60013	4.43578	0.003854208	0.0009913873	1.90664	0.0961181	171.653	3404.98	0.573226	0.426774
15439	-1.82508	-7.38688	5.5618	0.003854208	0.0009913873	1.55935	0.209951	209.883	1558.85	0.82168	0.17832
15440	-1.77968	-7.39911	5.61943	0.003854208	0.0009913873	1.13208	0.209951	289.096	1558.85	0.805959	0.194041
15441	-2.30221	-7.726	5.42378	0.003854208	0.0009913873	2.38794	0.277176	137.055	1180.77	0.4496	0.5504
15442	-3.8728	-7.90466	4.03186	0.003854208	0.0009913873	7.34202	0.547503	44.5764	597.769	0.298805	0.701195
15443	-4.6884	-8.0933	3.4049	0.003854208	0.0009913873	6.88516	1.49792	47.5342	218.49	0.166283	0.833717
15444	-2.69571	-8.05451	5.35879	0.003854208	0.0009913873	2.19712	0.537644	148.959	608.731	0.191532	0.808468
15445	-2.56576	-7.73276	5.16701	0.003854208	0.0009913873	1.24434	1.03672	263.014	315.688	0.443383	0.556617
15446	-2.84662	-7.51623	4.66962	0.003854208	0.0009913873	0.613075	1.3528	533.834	241.929	0.664701	0.335299
15447	-3.97919	-7.51623	3.53705	0.003854208	0.0009913873	0.537316	3.40012	609.102	96.2556	0.664701	0.335299
15448	-2.61213	-7.43343	4.8213	0.003854208	0.0009913873	1.89281	1.32891	172.908	246.278	0.762843	0.237157
15449	-3.82834	-7.49095	3.66261	0.003854208	0.0009913873	2.98417	2.98154	109.672	109.769	0.693816	0.306184
15450	-4.38814	-7.2613	2.87315	0.003854208	0.0009913873	3.92028	4.49079	83.4839	72.8782	0.994795	0.00520465
15451	-5.59753	-7.99298	2.39545	0.003854208	0.0009913873	2.68008	7.71402	122.116	42.4267	0.233645	0.766355
15452	-6.45371	-7.77666	1.32295	0.003854208	0.0009913873	4.09653	10.9916	79.8922	29.7756	0.404071	0.595929
15453	-7.32373	-7.7187	0.394966	0.003854208	0.0009913873	5.82621	13.7522	56.1738	23.7985	0.456351	0.543649
15454	-4.25445	-7.39253	3.13808	0.003854208	0.0009913873	2.95116	4.5244	110.899	72.3367	0.814389	0.185611
15455	-3.90544	-8.1205	4.21506	0.003854208	0.0009913873	1.23451	2.75215	265.11	118.918	0.149153	0.850847
15456	-6.28021	-8.19618	1.91596	0.003854208	0.0009913873	4.12448	8.02404	79.3507	40.7875	0.103876	0.896124
15457	-5.35805	-7.47495	2.1169	0.003854208	0.0009913873	8.12045	3.7924	40.3033	86.299	0.712614	0.287386
15458	-5.19944	-8.15472	2.95528	0.003854208	0.0009913873	8.12045	1.82055	40.3033	179.77	0.128254	0.871746
15459	-3.77608	-7.26687	3.49079	0.003854208	0.0009913873	8.12045	0.999286	40.3033	327.514	0.986644	0.0133565
15460	-3.19101	-8.38156	5.19055	0.003854208	0.0009913873	2.64731	0.578216	123.628	566.018	0.00642018	0.99358
15461	-2.57747	-7.36574	4.78827	0.003854208	0.0009913873	2.85011	0.985579	114.831	332.069	0.849322	0.150678
15462	-2.33425	-7.2864	4.95215	0.003854208	0.0009913873	2.85011	0.784535	114.831	417.165	0.958429	0.0415711
15463	-4.09024	-7.34128	3.25104	0.003854208	0.0009913873	6.51204	1.90792	50.2577	171.538	0.882043	0.117957
15464	-1.99013	-7.26107	5.27094	0.003854208	0.0009913873	2.10793	0.669799	155.262	488.625	0.995131	0.00486919
15465	-3.68712	-7.27927	3.59215	0.003854208	0.0009913873	3.03119	3.12587	107.971	104.7	0.968672	0.0313277
15466	-6.13935	-7.36214	1.22279	0.003854208	0.0009913873	11.3214	4.68937	28.9082	69.792	0.854084	0.145916
15467	-5.04427	-7.88257	2.8383	0.003854208	0.0009913873	4.25812	4.31021	76.8603	75.9314	0.316023	0.683977
15468	-2.85401	-7.28514	4.43113	0.003854208	0.0009913873	1.71484	2.08513	190.851	156.96	0.960235	0.0397648
15469	-1.94152	-7.30662	5.3651	0.003854208	0.0009913873	2.27559	0.501824	143.822	652.182	0.929795	0.070205
15470	-2.71629	-7.59557	4.87928	0.003854208	0.0009913873	2.36038	1.05676	138.656	309.702	0.578	0.422
15471	-2.26382	-7.5842	5.32038	0.003854208	0.0009913873	2.76337	0.305406	118.435	1071.62	0.590005	0.409995
15472	-5.64706	-8.39349	2.74643	0.003854208	0.0009913873	8.39617	2.11189	38.9797	154.97	0.000744355	0.999256
15473	-3.36496	-7.25826	3.8933	0.003854208	0.0009913873	2.14909	3.02396	152.288	108.229	0.999256	0.000744355
15474	-3.73893	-7.26246	3.52354	0.003854208	0.0009913873	1.40268	4.66116	233.325	70.2143	0.993084	0.0069162
15475	-4.74861	-7.26246	2.51385	0.003854208	0.0009913873	1.61798	8.55534	202.277	38.2545	0.993084	0.0069162
15476	-4.36275	-7.26808	2.90532	0.003854208	0.0009913873	2.61851	5.69085	124.987	57.51	0.984884	0.0151158
15477	-3.34571	-7.26535	3.91964	0.003854208	0.0009913873	2.69458	2.57191	121.459	127.252	0.988862	0.0111378
15478	-2.85896	-7.54004	4.68107	0.003854208	0.0009913873	1.79784	1.591	182.041	205.707	0.637962	0.362038
15479	-2.59594	-7.63853	5.04259	0.003854208	0.0009913873	0.79198	1.09311	413.243	299.402	0.533845	0.466155
15480	-2.28182	-7.96265	5.68083	0.003854208	0.0009913873	1.0204	0.249399	320.737	1312.27	0.255377	0.744623
15481	-2.70313	-7.51393	4.8108	0.003854208	0.0009913873	1.0204	0.107047	320.737	3057.35	0.667325	0.332675
15482	-2.21326	-7.93152	5.71826	0.003854208	0.0009913873	1.15783	0.31129	282.668	1051.37	0.278372	0.721628
15483	-3.24492	-7.50971	4.26478	0.003854208	0.0009913873	6.7722	0.251096	48.3271	1303.41	0.672147	0.327853
15484	-4.56118	-7.2891	2.72792	0.003854208	0.0009913873	15.2679	0.353667	21.4359	925.392	0.954576	0.045424
15485	-6.80525	-7.62179	0.816542	0.003854208	0.0009913873	28.4477	0.376822	11.5046	868.528	0.550822	0.449178
15486	-9.7139	-7.77663	-1.93727	0.003854208	0.0009913873	36.6075	3.28938	8.94026	99.4961	0.404097	0.595903
15487	-12.533	-7.40965	-5.12338	0.003854208	0.0009913873	57.606	5.31733	5.68136	61.5498	0.792553	0.207447
15488	-10.3497	-8.03081	-2.31885	0.003854208	0.0009913873	26.3458	10.0332	12.4225	32.6199	0.207447	0.792553
15489	-7.26147	-7.50336	0.241896	0.003854208	0.0009913873	8.68491	11.1698	37.6838	29.3004	0.67943	0.32057
15490	-12.5458	-7.50336	-5.04247	0.003854208	0.0009913873	13.8264	41.7825	23.6707	7.83296	0.67943	0.32057
15491	-9.86324	-7.49379	-2.36945	0.003854208	0.0009913873	1.63827	41.7825	199.772	7.83296	0.690504	0.309496
15492	-7.88834	-8.1648	0.276462	0.003854208	0.0009913873	1.63827	21.7709	199.772	15.0329	0.122232	0.877768
15493	-6.5412	-7.28834	0.747144	0.003854208	0.0009913873	2.55703	16.9313	127.993	19.3299	0.955656	0.0443438
15494	-4.26638	-7.28834	3.02197	0.003854208	0.0009913873	1.65145	6.30731	198.177	51.8891	0.955656	0.0443438
15495	-5.24767	-8.11795	2.87029	0.003854208	0.0009913873	1.50424	7.07062	217.572	46.2874	0.150736	0.849264
15496	-4.26435	-7.66285	3.3985	0.003854208	0.0009913873	1.60942	4.94118	203.353	66.2353	0.509677	0.490323
15497	-5.62956	-8.25327	2.62371	0.003854208	0.0009913873	2.43612	7.03682	134.345	46.5097	0.0719166	0.928083
15498	-7.70781	-8.171	0.463184	0.003854208	0.0009913873	7.20152	11.6256	45.446	28.1517	0.118562	0.881438
15499	-4.72087	-7.31272	2.59185	0.003854208	0.0009913873	4.26069	5.13604	76.814	63.7223	0.921273	0.0787274
15500	-5.22221	-7.51681	2.29459	0.003854208	0.0009913873	3.77992	6.78262	86.584	48.2528	0.664049	0.335951
15501	-3.99913	-7.55242	3.55329	0.003854208	0.0009913873	5.67644	1.70957	57.6559	191.44	0.6243	0.3757
15502	-5.72887	-7.61072	1.88185	0.003854208	0.0009913873	6.08429	6.10657	53.791	53.5948	0.562216	0.437784
15503	-6.6512	-7.47875	0.827544	0.003854208	0.0009913873	17.0856	3.05452	19.1554	107.146	0.708122	0.291878
15504	-4.75139	-8.01838	3.26699	0.003854208	0.0009913873	4.29701	3.05452	76.1648	107.146	0.215945	0.784055
15505	-4.087	-7.4878	3.4008	0.003854208	0.0009913873	6.86815	1.5105	47.6519	216.67	0.69749	0.30251
15506	-4.68835	-8.25622	3.56787	0.003854208	0.0009913873	8.7035	0.761293	37.6033	429.901	0.0703139	0.929686
15507	-4.59493	-7.79904	3.20411	0.003854208	0.0009913873	9.74561	0.957952	33.5824	341.646	0.38468	0.61532
15508	-3.30736	-7.31608	4.00872	0.003854208	0.0009913873	7.89094	0.429238	41.4755	762.469	0.916592	0.0834077
15509	-4.19421	-7.33242	3.13821	0.003854208	0.0009913873	12.4206	0.223737	26.3498	1462.79	0.894088	0.105912
15510	-5.01666	-8.07749	3.06082	0.003854208	0.0009913873	13.2783	0.306897	24.6477	1066.42	0.176456	0.823544
15511	-2.76094	-7.49427	4.73333	0.003854208	0.0009913873	2.57514	1.16799	127.092	280.209	0.689941	0.310059
15512	-5.26107	-7.45487	2.1938	0.003854208	0.0009913873	4.44912	6.45867	73.5607	50.6731	0.736642	0.263358
15513	-5.69553	-7.59861	1.90309	0.003854208	0.0009913873	5.97138	6.12565	54.8082	53.4279	0.574809	0.425191
15514	-5.01358	-7.59078	2.5772	0.003854208	0.0009913873	3.35262	6.12565	97.6192	53.4279	0.583047	0.416953
15515	-3.84985	-7.79004	3.94018	0.003854208	0.0009913873	1.59952	3.28867	204.612	99.5177	0.392426	0.607574
15516	-4.8501	-7.8499	2.9998	0.003854208	0.0009913873	1.59952	6.446	204.612	50.7727	0.342191	0.657809
15517	-6.43145	-8.02994	1.59848	0.003854208	0.0009913873	1.58673	13.4185	206.261	24.3903	0.208038	0.791962
15518	-4.73384	-7.35689	2.62305	0.003854208	0.0009913873	2.46127	7.00783	132.972	46.7022	0.861068	0.138932
15519	-5.00596	-7.41946	2.41351	0.003854208	0.0009913873	1.91138	8.66884	171.227	37.7537	0.780205	0.219795
15520	-4.14181	-7.43112	3.2893	0.003854208	0.0009913873	1.18612	5.57648	275.926	58.6894	0.765697	0.234303
15521	-4.85	-7.57867	2.72867	0.003854208	0.0009913873	0.488893	5.57648	669.431	58.6894	0.595896	0.404104
15522	-3.48145	-7.45124	3.96978	0.003854208	0.0009913873	1.25912	3.37095	259.928	97.0886	0.741043	0.258957
15523	-2.89603	-7.90945	5.01342	0.003854208	0.0009913873	2.93038	0.685673	111.685	477.313	0.295124	0.704876
15524	-2.04041	-7.35918	5.31878	0.003854208	0.0009913873	1.32048	0.835753	247.849	391.6	0.858011	0.141989
15525	-2.14625	-7.56665	5.4204	0.003854208	0.0009913873	2.37778	0.374394	137.641	874.16	0.608814	0.391186
15526	-4.37807	-8.07779	3.69972	0.003854208	0.0009913873	9.21936	0.48856	35.4993	669.888	0.17626	0.82374
15527	-3.39176	-7.81263	4.42088	0.003854208	0.0009913873	3.96523	1.05077	82.5375	311.468	0.373111	0.626889
15528	-3.07943	-7.30705	4.22761	0.003854208	0.0009913873	4.08252	1.27497	80.1664	256.696	0.929196	0.0708042
15529	-3.89945	-7.47376	3.57431	0.003854208	0.0009913873	4.62829	2.15651	70.7131	151.764	0.714029	0.285971
15530	-4.48282	-7.90861	3.4258	0.003854208	0.0009913873	4.62829	2.47117	70.7131	132.439	0.295763	0.704237
15531	-2.65113	-7.49685	4.84572	0.003854208	0.0009913873	1.78796	1.33485	183.047	245.182	0.686948	0.313052
15532	-2.09208	-7.49282	5.40074	0.003854208	0.0009913873	1.07152	0.752739	305.435	434.786	0.69163	0.30837
15533	-2.15618	-7.33973	5.18355	0.003854208	0.0009913873	1.07152	1.01944	305.435	321.039	0.88414	0.11586
15534	-2.74716	-7.36242	4.61527	0.003854208	0.0009913873	4.48841	0.645901	72.9168	506.703	0.853711	0.146289
15535	-3.16592	-7.53943	4.37351	0.003854208	0.0009913873	3.98067	1.10849	82.2174	295.249	0.638634	0.361366
15536	-4.62101	-7.49148	2.87047	0.003854208	0.0009913873	6.60275	2.66205	49.5673	122.943	0.693191	0.306809
15537	-3.31162	-7.50637	4.19474	0.003854208	0.0009913873	6.64073	0.534993	49.2838	611.747	0.675973	0.324027
15538	-2.01911	-7.58627	5.56716	0.003854208	0.0009913873	1.38417	0.534993	236.445	611.747	0.587813	0.412187
15539	-2.2602	-7.79066	5.53046	0.003854208	0.0009913873	1.10308	0.604752	296.697	541.181	0.391888	0.608112
15540	-1.80895	-7.37673	5.56778	0.003854208	0.0009913873	1.1986	0.559645	273.053	584.801	0.83488	0.16512
15541	-2.52738	-7.96453	5.43715	0.003854208	0.0009913873	0.844296	0.64623	387.637	506.446	0.254009	0.745991
15542	-2.64042	-7.28912	4.64871	0.003854208	0.0009913873	0.452777	0.831571	722.83	393.569	0.954538	0.0454619
15543	-3.81476	-7.44497	3.6302	0.003854208	0.0009913873	0.452777	2.52537	722.83	129.597	0.748672	0.251328
15544	-5.34421	-7.67702	2.33282	0.003854208	0.0009913873	1.96158	8.98748	166.845	36.4152	0.495859	0.504141
15545	-4.28585	-7.6685	3.38265	0.003854208	0.0009913873	2.61613	4.0638	125.101	80.5355	0.504141	0.495859
15546	-3.00012	-7.38421	4.38409	0.003854208	0.0009913873	1.23418	2.36934	265.18	138.131	0.825133	0.174867
15547	-5.53956	-7.80652	2.26697	0.003854208	0.0009913873	2.41431	8.66949	135.559	37.7508	0.378293	0.621707
15548	-4.65466	-7.5853	2.93064	0.003854208	0.0009913873	4.50458	3.829	72.6551	85.4742	0.58884	0.41116
15549	-3.34463	-7.7686	4.42397	0.003854208	0.0009913873	1.3117	2.26714	249.509	144.358	0.41116	0.58884
15550	-3.25022	-7.98458	4.73436	0.003854208	0.0009913873	0.890849	1.63339	367.38	200.368	0.239595	0.760405
15551	-2.71947	-7.35947	4.64	0.003854208	0.0009913873	0.732722	1.63339	446.664	200.368	0.857629	0.142371
15552	-2.08536	-7.79084	5.70547	0.003854208	0.0009913873	1.26927	0.348703	257.849	938.565	0.391735	0.608265
15553	-2.29351	-7.56732	5.2738	0.003854208	0.0009913873	0.549253	0.425108	595.865	769.876	0.608093	0.391907
15554	-2.28875	-7.54182	5.25306	0.003854208	0.0009913873	0.557184	0.217189	587.383	1506.89	0.635987	0.364013
15555	-3.07468	-8.01506	4.94038	0.003854208	0.0009913873	2.286	1.00571	143.167	325.421	0.218231	0.781769
15556	-2.76013	-7.63608	4.87594	0.003854208	0.0009913873	1.37033	1.43055	238.834	228.779	0.536316	0.463684
15557	-2.77527	-7.66482	4.88955	0.003854208	0.0009913873	1.26748	1.43055	258.213	228.779	0.507743	0.492257
15558	-3.1789	-7.35706	4.17816	0.003854208	0.0009913873	3.56835	1.57187	91.7176	208.212	0.860843	0.139157
15559	-2.28751	-7.62092	5.3334	0.003854208	0.0009913873	1.59074	0.758049	205.741	431.74	0.55172	0.44828
15560	-1.73328	-7.38495	5.65167	0.003854208	0.0009913873	1.59074	0.295147	205.741	1108.87	0.824181	0.175819
15561	-2.89246	-8.20373	5.31127	0.003854208	0.0009913873	2.78332	0.342181	117.586	956.456	0.0995406	0.900459
15562	-5.20629	-7.30836	2.10207	0.003854208	0.0009913873	7.36226	4.32032	44.4538	75.7537	0.927357	0.0726435
15563	-4.88655	-8.37331	3.48677	0.003854208	0.0009913873	3.83346	2.81937	85.3748	116.083	0.0103824	0.989618
15564	-5.94642	-7.91054	1.96413	0.003854208	0.0009913873	6.18452	5.70183	52.9193	57.3992	0.294284	0.705716
15565	-5.05763	-8.3703	3.31267	0.003854208	0.0009913873	3.17549	3.77996	103.064	86.583	0.0118375	0.988163
15566	-4.68375	-7.49597	2.81222	0.003854208	0.0009913873	5.93121	3.18343	55.1794	102.807	0.687972	0.312028
15567	-4.71929	-7.54889	2.82959	0.003854208	0.0009913873	3.11809	5.4249	104.962	60.3293	0.628184	0.371816
15568	-4.84742	-7.39881	2.55139	0.003854208	0.0009913873	5.44685	4.26737	60.0862	76.6937	0.806338	0.193662
15569	-5.50394	-7.95878	2.45484	0.003854208	0.0009913873	4.94756	4.99545	66.1498	65.5157	0.258195	0.741805
15570	-3.666	-7.6516	3.9856	0.003854208	0.0009913873	3.39567	2.00375	96.3818	163.334	0.520781	0.479219
15571	-3.26741	-7.33933	4.07192	0.003854208	0.0009913873	1.6961	2.8909	192.961	113.211	0.884688	0.115312
15572	-3.0156	-7.54187	4.52627	0.003854208	0.0009913873	3.23047	1.18781	101.311	275.533	0.635928	0.364072
15573	-3.06851	-7.77554	4.70703	0.003854208	0.0009913873	1.16064	1.74568	281.982	187.48	0.405049	0.594951
15574	-3.29247	-7.34826	4.05579	0.003854208	0.0009913873	0.566489	2.30345	577.735	142.083	0.872616	0.127384
15575	-5.1763	-8.07691	2.90061	0.003854208	0.0009913873	0.247371	0.904421	1323.04	361.868	0.176831	0.823169
15576	-4.09727	-7.358	3.26073	0.003854208	0.0009913873	0.246776	0.221937	1326.22	1474.65	0.859582	0.140418
15577	-4.32413	-7.36826	3.04413	0.003854208	0.0009913873	0.246776	0.162578	1326.22	2013.06	0.846002	0.153998
15578	-5.20597	-7.53516	2.32919	0.003854208	0.0009913873	0.214904	0.14836	1522.91	2206	0.64339	0.35661
15579	-4.9384	-7.64435	2.70595	0.003854208	0.0009913873	0.214904	0.273956	1522.91	1194.64	0.528009	0.471991
15580	-5.20906	-7.78007	2.57101	0.003854208	0.0009913873	0.214904	0.555674	1522.91	588.979	0.401086	0.598914
15581	-4.21372	-7.86524	3.65152	0.003854208	0.0009913873	0.494113	2.80518	662.359	116.67	0.329798	0.670202
15582	-5.1951	-7.79339	2.59829	0.003854208	0.0009913873	1.53649	8.24776	213.005	39.6811	0.38953	0.61047
15583	-5.0579	-7.51152	2.45362	0.003854208	0.0009913873	1.81629	8.60205	180.192	38.0468	0.670068	0.329932
15584	-5.04188	-7.74474	2.70286	0.003854208	0.0009913873	2.28609	6.89091	143.162	47.4945	0.432487	0.567513
15585	-5.431	-7.60561	2.17461	0.003854208	0.0009913873	1.40614	10.4535	232.752	31.3083	0.567513	0.432487
15586	-6.81858	-8.18954	1.37096	0.003854208	0.0009913873	4.30084	10.4535	76.0969	31.3083	0.107714	0.892286
15587	-5.66699	-7.26723	1.60024	0.003854208	0.0009913873	6.82678	6.56599	47.9407	49.8448	0.986113	0.013887
15588	-8.57844	-7.89318	-0.68526	0.003854208	0.0009913873	4.19774	23.4022	77.9658	13.9851	0.307707	0.692293
15589	-8.12439	-7.59688	-0.527504	0.003854208	0.0009913873	3.62047	23.4022	90.3972	13.9851	0.576622	0.423378
15590	-6.11402	-7.33656	1.22254	0.003854208	0.0009913873	1.46224	15.828	223.822	20.6773	0.888445	0.111555
15591	-4.96454	-7.53135	2.56681	0.003854208	0.0009913873	1.31237	8.58077	249.381	38.1412	0.647646	0.352354
